locMergedLongLatCarr.TICKET_FARE,locMergedLongLatCarr.Carrier_Frequency_Normalized,locMergedLongLatCarr.Destin_Normalized,locMergedLongLatCarr.Origin_Normalized,locMergedLongLatCarr.Base_Fare_Normalized,locMergedLongLatCarr.Month_Standardization,locMergedLongLatCarr.DAYS_Standardized,locMergedLongLatCarr.Seats_Normalized,locMergedLongLatCarr.DATE_OF_TRAVEL,locMergedLongLatCarr.DATE_OF_PRICEFALL,locMergedLongLatCarr.Carrier_Name,locMergedLongLatCarr.Origin_Loc_Name,locMergedLongLatCarr.Dest_Loc_Name,locMergedLongLatCarr.Origin_Lat,locMergedLongLatCarr.Origin_Long,locMergedLongLatCarr.Destination_Lat,locMergedLongLatCarr.Destination_Long,locMergedLongLatCarr.MONTH_OF_TRAVEL,DAY_OF_TRAVEL,locMergedLongLatCarr.MONTH_OF_PRICEFALL,DAY_OF_PRICEFALL
52.15647326,2.572159985,-0.914665085,0.027704922,-0.858025853,0.500138,0.049216333,0.103491383,3/17/2015,2/26/2015,Delta Airlines,Tampa FL,Atlanta GA,27.97305556,-82.53527778,33.64083333,-84.42722222,3,17,2,26
187.9067781,1.4575735,-0.394475573,0.754908683,0.858987446,-0.499776,-0.322193867,-0.397761749,4/6/2015,1/21/2015,Southwest Airlines,San Jose CA,San Antonio TX,37.36277778,-121.9405556,29.53333333,-98.46944444,4,6,1,21
257.4239998,1.4575735,-0.74915024,-0.990380344,2.362500586,0.500138,0.249216333,-0.365180296,3/23/2015,11/6/2014,Southwest Airlines,Baltimore MD,Seattle WA,39.17555556,-76.67138889,47.44722222,-122.3055556,3,23,11,6
201.524973,2.572159985,-0.465410506,-0.205000282,0.848262424,-0.499776,0.111139467,0.263892386,4/19/2015,2/24/2015,Delta Airlines,Nashville TN,Phoenix AZ,36.12666667,-86.68194444,33.43611111,-112.0094444,4,19,2,24
119.7252626,2.572159985,-0.914665085,0.173145674,-0.339252095,0.000138,-0.184117,0.116022712,2/10/2015,1/3/2015,Delta Airlines,New York NY,Atlanta GA,40.63861111,-73.77694444,33.64083333,-84.42722222,2,10,1,3
275.7255409,0.035414231,-0.465410506,0.55129163,2.314415847,-0.499776,-0.322193867,-0.192247965,4/6/2015,3/7/2015,American Airlines,Boston MA,Phoenix AZ,42.36361111,-71.00611111,33.43611111,-112.0094444,4,6,3,7
52.38340936,1.4575735,-0.252605706,0.783996833,-0.859280764,-0.499776,-0.088860533,-0.089491073,4/13/2015,3/2/2015,Southwest Airlines,Dallas TX,New Orleans LA,32.84694444,-96.85333333,29.99111111,-90.25138889,4,13,3,2
146.4531694,-0.445361782,-0.465410506,1.336671691,0.147760588,0.500138,-0.484117,-0.001771774,3/1/2015,12/23/2014,US Air,Kansas City MO,Phoenix AZ,39.2975,-94.71388889,33.43611111,-112.0094444,3,1,12,23
57.60773379,2.572159985,-0.654570329,-0.670410689,-0.806332584,0.500138,0.482549667,0.381686872,3/30/2015,11/23/2014,Delta Airlines,Newark NJ,Detroit MI,40.69583333,-74.17166667,42.21666667,-83.34444444,3,30,11,23
106.8573511,0.790489189,-0.630925351,-0.903115892,-0.033635132,0.000138,0.015883,0.286448777,2/16/2015,1/4/2015,United Airlines,Orlando FL,Newark NJ,28.43166667,-81.32472222,40.69583333,-74.17166667,2,16,1,4
216.8123634,0.790489189,-0.630925351,1.074878337,1.116319673,0.000138,-0.284117,-0.24738581,2/7/2015,10/21/2014,United Airlines,San Juan PR,Newark NJ,18.44,-66.00222222,40.69583333,-74.17166667,2,7,10,21
105.3341295,1.4575735,-0.441765528,2.034787302,-0.497372899,0.000138,0.282549667,0.116022712,2/24/2015,12/28/2014,Southwest Airlines,Raleigh/Durham NC,St. Louis MO,35.87527778,-78.78194444,38.74722222,-90.36444444,2,24,12,28
73.72120588,2.572159985,-0.914665085,0.725820532,-0.858025853,0.500138,-0.250783667,-0.350142702,3/8/2015,12/12/2014,Delta Airlines,Nashville TN,Atlanta GA,36.12666667,-86.68194444,33.64083333,-84.42722222,3,8,12,12
67.2517861,-0.445361782,-0.678215307,0.958525736,-0.858025853,0.500138,0.215883,0.243842261,3/22/2015,12/23/2014,US Air,Charlotte NC,Washington DC,35.21916667,-80.93583333,38.85166667,-77.03694444,3,22,12,23
184.4561481,0.790489189,-0.938310063,0.813084983,1.104478247,-0.499776,0.177806133,0.068403664,4/21/2015,2/16/2015,United Airlines,Houston TX,Boston MA,29.98333333,-95.34,42.36361111,-71.00611111,4,21,2,16
177.737595,2.572159985,-0.867375129,-0.874027742,0.998863821,-0.499776,-0.2555272,0.023290882,4/8/2015,4/3/2015,Delta Airlines,Minneapolis MN,Los Angeles CA,44.88611111,-93.21777778,33.9425,-118.4080556,4,8,4,3
218.5668846,2.572159985,-0.20531575,-0.263176583,1.565759266,-0.499776,-0.322193867,0.389205669,4/6/2015,2/6/2015,Delta Airlines,Cincinnati OH,San Diego CA,39.04777778,-84.66861111,32.73277778,-117.1872222,4,6,2,6
117.5160139,2.572159985,-0.559990417,-0.990380344,-0.210075728,-0.499776,-0.1555272,-0.325080045,4/11/2015,3/19/2015,Delta Airlines,Los Angeles CA,Portland OR,33.9425,-118.4080556,45.58916667,-122.595,4,11,3,19
80.98432166,-0.530215066,-0.938310063,-0.670410689,-0.859280764,-0.499776,-0.322193867,-0.400268015,4/6/2015,3/28/2015,JetBlue Airlines,New York NY,Boston MA,40.63861111,-73.77694444,42.36361111,-71.00611111,4,6,3,28
67.97249544,2.572159985,-0.914665085,-0.437705485,-0.812884555,-0.499862,0.449216333,-0.107034932,1/29/2015,12/3/2014,Delta Airlines,St. Louis MO,Atlanta GA,38.74722222,-90.36444444,33.64083333,-84.42722222,1,29,12,3
78.03415241,0.790489189,-0.323540639,-0.175912131,-0.858025853,0.500138,-0.050783667,-0.467937188,3/14/2015,2/23/2015,United Airlines,San Francisco CA,Las Vegas NV,37.61888889,-122.375,36.08,-115.1522222,3,14,2,23
137.4000256,2.572159985,-0.465410506,0.464027178,0.10722348,0.000138,-0.350783667,-0.340117639,2/5/2015,12/8/2014,Delta Airlines,Houston TX,Phoenix AZ,29.645,-95.27861111,33.43611111,-112.0094444,2,5,12,8
172.9185947,1.4575735,-0.891020107,0.056793072,0.935159233,0.500138,0.182549667,-0.099516135,3/21/2015,12/8/2014,Southwest Airlines,Denver CO,Baltimore MD,39.77444444,-104.8797222,39.17555556,-76.67138889,3,21,12,8
68.70805814,1.4575735,-0.299895661,2.55837401,-0.632175041,0.500138,0.315883,-0.38021789,3/25/2015,11/7/2014,Southwest Airlines,Wichita KS,Chicago IL,37.65,-97.43277778,41.785,-87.75194444,3,25,11,7
65.09531283,1.4575735,-0.441765528,1.336671691,-0.858025853,-0.499862,0.482549667,-0.224829419,1/30/2015,11/1/2014,Southwest Airlines,Kansas City MO,St. Louis MO,39.2975,-94.71388889,38.74722222,-90.36444444,1,30,11,1
80.19062567,2.572159985,-0.914665085,1.743905798,-0.858025853,-0.499862,0.215883,0.020784617,1/22/2015,12/26/2014,Delta Airlines,Wilmington NC,Atlanta GA,34.26694444,-77.90388889,33.64083333,-84.42722222,1,22,12,26
78.03415241,0.035414231,-0.725505262,-0.117735831,-0.858025853,0.000138,0.149216333,0.481937499,2/20/2015,11/29/2014,American Airlines,Austin TX,Dallas/Fort Worth TX,30.19444444,-97.67,32.89444444,-97.02972222,2,20,11,29
231.8254707,1.4575735,-0.914665085,0.085881223,1.362047463,-0.499776,0.211139467,-0.317561248,4/22/2015,2/25/2015,Southwest Airlines,Las Vegas NV,Atlanta GA,36.08,-115.1522222,33.64083333,-84.42722222,4,22,2,25
87.44979196,2.572159985,-0.914665085,-0.175912131,-0.645244477,-0.499776,-0.122193867,0.233817198,4/12/2015,2/22/2015,Delta Airlines,Fort Lauderdale FL,Atlanta GA,26.07416667,-80.15166667,33.64083333,-84.42722222,4,12,2,22
60.78236631,1.4575735,-0.299895661,1.511200594,-0.858025853,0.000138,0.249216333,-0.45540586,2/23/2015,12/19/2014,Southwest Airlines,Louisville KY,Chicago IL,38.17972222,-85.73861111,41.785,-87.75194444,2,23,12,19
142.8690725,1.4575735,-0.796440196,-0.903115892,0.091528221,0.500138,0.149216333,0.319030231,3/20/2015,1/30/2015,Southwest Airlines,Orlando FL,Buffalo NY,28.43166667,-81.32472222,42.94111111,-78.73638889,3,20,1,30
242.4654018,2.572159985,-0.938310063,-0.524969937,1.978906341,-0.499776,0.2444728,-0.214804356,4/23/2015,1/25/2015,Delta Airlines,Salt Lake City UT,Boston MA,40.78416667,-111.9669444,42.36361111,-71.00611111,4,23,1,25
278.2333936,0.035414231,-0.20531575,0.173145674,2.553652527,0.500138,-0.450783667,0.123541509,3/2/2015,2/8/2015,American Airlines,New York NY,San Diego CA,40.63861111,-73.77694444,32.73277778,-117.1872222,3,2,2,8
61.91704679,-0.445361782,-0.678215307,4.420015638,-0.859280764,-0.499776,-0.022193867,0.133566571,4/15/2015,3/30/2015,US Air,White Plains NY,Washington DC,41.06888889,-73.70777778,38.85166667,-77.03694444,4,15,3,30
446.7777895,0.035414231,-0.725505262,-0.75767514,4.724341591,0.000138,0.349216333,-0.232348216,2/26/2015,11/1/2014,American Airlines,Kahului HI,Dallas/Fort Worth TX,20.90055556,-156.4336111,32.89444444,-97.02972222,2,26,11,1
75.87767915,0.035414231,-0.725505262,-0.379529185,-0.858025853,0.000138,-0.450783667,0.000734491,2/2/2015,11/29/2014,American Airlines,San Antonio TX,Dallas/Fort Worth TX,29.53333333,-98.46944444,32.89444444,-97.02972222,2,2,11,29
90.97299198,2.572159985,-0.914665085,2.412933258,-0.858025853,0.500138,0.082549667,0.359130481,3/18/2015,1/21/2015,Delta Airlines,Chattanooga TN,Atlanta GA,35.03638889,-85.20361111,33.64083333,-84.42722222,3,18,1,21
88.22532459,1.4575735,-0.370830595,-0.990380344,-0.292126847,0.500138,-0.484117,0.148604165,3/1/2015,2/8/2015,Southwest Airlines,Baltimore MD,Memphis TN,39.17555556,-76.67138889,35.04972222,-89.97861111,3,1,2,8
165.9301725,0.790489189,-0.843730151,-0.292264733,0.45334328,-0.499862,0.215883,-0.465430922,1/22/2015,12/8/2014,United Airlines,Las Vegas NV,Houston TX,36.08,-115.1522222,29.98333333,-95.34,1,22,12,8
71.5314507,2.572159985,-0.914665085,0.522203479,-0.757046645,0.000138,-0.050783667,0.471912436,2/14/2015,2/9/2015,Delta Airlines,Norfolk VA,Atlanta GA,36.89583333,-76.20138889,33.64083333,-84.42722222,2,14,2,9
162.1694651,1.4575735,-0.299895661,-0.466793636,0.834179317,0.500138,-0.084117,-0.224829419,3/13/2015,2/11/2015,Southwest Airlines,Phoenix AZ,Chicago IL,33.43611111,-112.0094444,41.785,-87.75194444,3,13,2,11
148.9562512,0.790489189,-0.20531575,-0.932204043,0.593037989,0.000138,-0.184117,-0.054403353,2/10/2015,10/20/2014,United Airlines,Houston TX,San Diego CA,29.98333333,-95.34,32.73277778,-117.1872222,2,10,10,20
258.2652496,2.572159985,-0.867375129,1.22031909,2.3756993,0.000138,0.015883,0.439330982,2/16/2015,11/20/2014,Delta Airlines,Miami FL,Los Angeles CA,25.7925,-80.28611111,33.9425,-118.4080556,2,16,11,20
301.8874115,0.790489189,-0.228960728,-1.077644795,2.789434943,0.000138,-0.350783667,0.406749529,2/5/2015,1/31/2015,United Airlines,Fort Lauderdale FL,San Francisco CA,26.07416667,-80.15166667,37.61888889,-122.375,2,5,1,31
183.0226746,1.4575735,-0.181670772,0.60946793,0.890683527,0.000138,-0.317450333,0.003240757,2/6/2015,1/7/2015,Southwest Airlines,San Jose CA,Austin TX,37.36277778,-121.9405556,30.19444444,-97.67,2,6,1,7
123.7648345,1.4575735,-0.96195504,1.278495391,0.231633312,0.000138,-0.384117,-0.315054982,2/4/2015,10/27/2014,Southwest Airlines,Islip NY,Fort Lauderdale FL,40.79666667,-73.10083333,26.07416667,-80.15166667,2,4,10,27
117.4342148,2.572159985,-0.891020107,-0.05955953,-0.036859348,0.000138,0.049216333,0.025797148,2/17/2015,12/6/2014,Delta Airlines,Minneapolis MN,Baltimore MD,44.88611111,-93.21777778,39.17555556,-76.67138889,2,17,12,6
97.66818716,2.572159985,-0.914665085,3.489194824,-0.859280764,-0.499776,-0.222193867,-0.437862,4/9/2015,3/16/2015,Delta Airlines,Greensboro/High Point NC,Atlanta GA,36.09194444,-79.94277778,33.64083333,-84.42722222,4,9,3,16
83.66332844,2.572159985,-0.630925351,-1.019468494,-0.363701876,-0.499862,0.149216333,-0.277460997,1/20/2015,12/4/2014,Delta Airlines,Atlanta GA,Newark NJ,33.64083333,-84.42722222,40.69583333,-74.17166667,1,20,12,4
134.3439974,2.572159985,-0.252605706,1.453024293,0.391657925,-0.499776,-0.3555272,-0.204779293,4/5/2015,4/3/2015,Delta Airlines,New York NY,New Orleans LA,40.77944444,-73.87583333,29.99111111,-90.25138889,4,5,4,3
166.6614399,0.035414231,-0.465410506,1.394847992,0.329481259,0.500138,-0.417450333,-0.114553729,3/3/2015,1/4/2015,American Airlines,Des Moines IA,Phoenix AZ,41.53388889,-93.65666667,33.43611111,-112.0094444,3,3,1,4
179.2647638,1.4575735,-0.867375129,1.336671691,0.696388946,0.000138,0.415883,-0.122072526,2/28/2015,12/28/2014,Southwest Airlines,Kansas City MO,Los Angeles CA,39.2975,-94.71388889,33.9425,-118.4080556,2,28,12,28
71.56473262,1.4575735,-0.323540639,0.347674576,-0.858025853,0.500138,-0.384117,-0.282473529,3/4/2015,1/16/2015,Southwest Airlines,Salt Lake City UT,Las Vegas NV,40.78416667,-111.9669444,36.08,-115.1522222,3,4,1,16
126.5051744,1.4575735,-0.394475573,0.725820532,-0.232879279,0.500138,0.215883,0.126047774,3/22/2015,2/23/2015,Southwest Airlines,Nashville TN,San Antonio TX,36.12666667,-86.68194444,29.53333333,-98.46944444,3,22,2,23
66.68386551,2.572159985,-0.914665085,1.569376895,-0.859280764,-0.499776,-0.122193867,0.499481358,4/12/2015,1/16/2015,Delta Airlines,Charleston SC,Atlanta GA,32.89916667,-80.03888889,33.64083333,-84.42722222,4,12,1,16
103.2291444,1.4575735,-0.299895661,-0.844939592,-0.496565081,-0.499862,0.449216333,0.153616697,1/29/2015,10/20/2014,Southwest Airlines,Philadelphia PA,Chicago IL,39.86805556,-75.24861111,41.785,-87.75194444,1,29,10,20
302.7442213,0.790489189,-0.630925351,-0.583146238,2.532207433,0.500138,0.482549667,0.416774591,3/30/2015,12/27/2014,United Airlines,Portland OR,Newark NJ,45.58916667,-122.595,40.69583333,-74.17166667,3,30,12,27
71.42598322,1.4575735,-0.891020107,-0.08864768,-0.758701368,0.000138,0.115883,0.271411183,2/19/2015,11/25/2014,Southwest Airlines,Indianapolis IN,Baltimore MD,39.72888889,-86.28166667,39.17555556,-76.67138889,2,19,11,25
111.2293928,1.4575735,-0.181670772,-0.612234388,-0.308900262,-0.499776,-0.288860533,0.153616697,4/7/2015,3/13/2015,Southwest Airlines,Denver CO,Austin TX,39.77444444,-104.8797222,30.19444444,-97.67,4,7,3,13
106.8981376,2.572159985,-0.914665085,1.714817647,-0.405166947,0.500138,-0.117450333,0.181185619,3/12/2015,1/24/2015,Delta Airlines,Dallas TX,Atlanta GA,32.84694444,-96.85333333,33.64083333,-84.42722222,3,12,1,24
159.2161934,2.572159985,-0.725505262,1.453024293,0.745177535,-0.499776,-0.022193867,-0.415305609,4/15/2015,2/15/2015,Delta Airlines,New York NY,Dallas/Fort Worth TX,40.77944444,-73.87583333,32.89444444,-97.02972222,4,15,2,15
90.71068984,2.572159985,-0.914665085,-0.786763291,-0.388468107,-0.499862,0.149216333,-0.30502992,1/20/2015,1/11/2015,Delta Airlines,Dallas/Fort Worth TX,Atlanta GA,32.89444444,-97.02972222,33.64083333,-84.42722222,1,20,1,11
91.56252364,0.790489189,-0.630925351,0.114969373,-0.40893713,0.000138,-0.417450333,0.26138612,2/3/2015,11/14/2014,United Airlines,Chicago IL,Newark NJ,41.97805556,-87.90611111,40.69583333,-74.17166667,2,3,11,14
247.8341646,0.790489189,-0.630925351,-0.292264733,2.178207933,-0.499862,0.282549667,-0.470443454,1/24/2015,11/14/2014,United Airlines,Las Vegas NV,Newark NJ,36.08,-115.1522222,40.69583333,-74.17166667,1,24,11,14
73.21764854,1.4575735,-0.299895661,-0.990380344,-0.595256021,0.500138,0.449216333,0.151110431,3/29/2015,1/4/2015,Southwest Airlines,Baltimore MD,Chicago IL,39.17555556,-76.67138889,41.785,-87.75194444,3,29,1,4
108.9306039,1.4575735,-0.299895661,-0.612234388,-0.082769489,-0.499776,0.077806133,0.191210682,4/18/2015,3/14/2015,Southwest Airlines,Denver CO,Chicago IL,39.77444444,-104.8797222,41.785,-87.75194444,4,18,3,14
140.7795767,1.4575735,-0.96195504,-0.641322538,0.02491147,0.000138,0.315883,-0.372699093,2/25/2015,11/16/2014,Southwest Airlines,Columbus OH,Fort Lauderdale FL,39.99111111,-82.87833333,26.07416667,-80.15166667,2,25,11,16
219.0231216,2.572159985,-0.914665085,-0.292264733,1.354007928,0.000138,-0.084117,0.218779604,2/13/2015,1/10/2015,Delta Airlines,Las Vegas NV,Atlanta GA,36.08,-115.1522222,33.64083333,-84.42722222,2,13,1,10
76.21750294,0.790489189,-0.843730151,-0.321352884,-0.859280764,-0.499776,-0.188860533,0.401736997,4/10/2015,2/26/2015,United Airlines,New Orleans LA,Houston TX,29.99111111,-90.25138889,29.98333333,-95.34,4,10,2,26
153.1383399,-0.445361782,-0.725505262,-0.844939592,0.590984907,-0.499862,0.349216333,-0.046884556,1/26/2015,1/21/2015,US Air,Philadelphia PA,Dallas/Fort Worth TX,39.86805556,-75.24861111,32.89444444,-97.02972222,1,26,1,21
150.0253799,1.4575735,-0.654570329,0.056793072,0.305307844,-0.499862,0.215883,0.025797148,1/22/2015,1/18/2015,Southwest Airlines,Denver CO,Detroit MI,39.77444444,-104.8797222,42.21666667,-83.34444444,1,22,1,18
170.9460266,2.572159985,-0.914665085,0.056793072,0.430537691,0.500138,0.049216333,0.090960055,3/17/2015,2/8/2015,Delta Airlines,Denver CO,Atlanta GA,39.77444444,-104.8797222,33.64083333,-84.42722222,3,17,2,8
191.9526265,2.572159985,-0.559990417,-0.874027742,0.810187167,-0.499776,0.1444728,-0.149641449,4/20/2015,3/30/2015,Delta Airlines,Minneapolis MN,Portland OR,44.88611111,-93.21777778,45.58916667,-122.595,4,20,3,30
153.2591225,-0.552387746,-0.96195504,4.041869682,0.651533472,-0.499776,-0.288860533,-0.187235434,4/7/2015,3/13/2015,Spirit Airlines,Plattsburgh NY,Fort Lauderdale FL,44.65083333,-73.46805556,26.07416667,-80.15166667,4,7,3,13
65.09531283,2.572159985,-0.914665085,3.052872567,-0.858025853,-0.499862,0.182549667,-0.257410872,1/21/2015,10/30/2014,Delta Airlines,Valparaiso FL,Atlanta GA,30.48333333,-86.52527778,33.64083333,-84.42722222,1,21,10,30
123.5348256,1.4575735,-0.489055484,-0.990380344,-0.076479536,0.500138,-0.150783667,-0.284979794,3/11/2015,11/13/2014,Southwest Airlines,Baltimore MD,Little Rock AR,39.17555556,-76.67138889,34.72916667,-92.23444444,3,11,11,13
57.15022807,2.572159985,-0.299895661,-0.874027742,-0.859280764,-0.499776,-0.022193867,0.456874842,4/15/2015,3/5/2015,Delta Airlines,Minneapolis MN,Chicago IL,44.88611111,-93.21777778,41.785,-87.75194444,4,15,3,5
102.2835744,1.4575735,-0.299895661,-0.321352884,-0.224726335,-0.499776,-0.088860533,-0.460418391,4/13/2015,4/6/2015,Southwest Airlines,New Orleans LA,Chicago IL,29.99111111,-90.25138889,41.785,-87.75194444,4,13,4,6
88.81651872,0.790489189,-0.465410506,-0.961292193,-0.858025853,0.500138,-0.284117,0.464393639,3/7/2015,2/16/2015,United Airlines,Los Angeles CA,Phoenix AZ,33.9425,-118.4080556,33.43611111,-112.0094444,3,7,2,16
86.66004546,0.790489189,-0.441765528,0.114969373,-0.858025853,0.500138,0.215883,0.083441258,3/22/2015,2/21/2015,United Airlines,Chicago IL,St. Louis MO,41.97805556,-87.90611111,38.74722222,-90.36444444,3,22,2,21
107.8573556,1.4575735,-0.299895661,0.056793072,-0.085613239,0.000138,-0.184117,-0.24738581,2/10/2015,11/4/2014,Southwest Airlines,Denver CO,Chicago IL,39.77444444,-104.8797222,41.785,-87.75194444,2,10,11,4
116.6636683,2.572159985,-0.914665085,0.289498276,-0.454954292,0.000138,-0.050783667,-0.164679043,2/14/2015,12/11/2014,Delta Airlines,Allentown/Bethlehem/Easton PA,Atlanta GA,40.65472222,-75.43833333,33.64083333,-84.42722222,2,14,12,11
114.5756197,1.4575735,-0.96195504,-0.205000282,-0.487714543,0.000138,-0.050783667,-0.09700987,2/14/2015,12/14/2014,Southwest Airlines,New Orleans LA,Fort Lauderdale FL,29.99111111,-90.25138889,26.07416667,-80.15166667,2,14,12,14
190.0101718,2.572159985,-0.654570329,0.347674576,0.898811855,0.500138,-0.150783667,-0.159666511,3/11/2015,1/6/2015,Delta Airlines,Salt Lake City UT,Detroit MI,40.78416667,-111.9669444,42.21666667,-83.34444444,3,11,1,6
163.884781,0.790489189,-0.53634544,0.114969373,0.319750911,0.000138,-0.017450333,0.288955043,2/15/2015,12/30/2014,United Airlines,Chicago IL,West Palm Beach/Palm Beach FL,41.97805556,-87.90611111,26.68222222,-80.09416667,2,15,12,30
152.6910935,-0.530215066,-0.820085173,1.976611001,0.380965112,0.500138,-0.117450333,-0.139616386,3/12/2015,12/31/2014,JetBlue Airlines,Ponce PR,Orlando FL,18.01083333,-66.56361111,28.43166667,-81.32472222,3,12,12,31
216.3594309,2.572159985,-0.867375129,-0.321352884,1.231324425,-0.499776,0.0444728,-0.357661499,4/17/2015,2/12/2015,Delta Airlines,New Orleans LA,Los Angeles CA,29.99111111,-90.25138889,33.9425,-118.4080556,4,17,2,12
69.06727487,2.572159985,-0.914665085,2.820167364,-0.859280764,-0.499776,0.277806133,-0.422824406,4/24/2015,3/5/2015,Delta Airlines,Knoxville TN,Atlanta GA,35.81222222,-83.9925,33.64083333,-84.42722222,4,24,3,5
84.101266,2.572159985,-0.654570329,-0.874027742,-0.735349451,-0.499776,0.077806133,-0.046884556,4/18/2015,2/25/2015,Delta Airlines,Minneapolis MN,Detroit MI,44.88611111,-93.21777778,42.21666667,-83.34444444,4,18,2,25
159.3768234,2.572159985,-0.323540639,-0.05955953,0.587361653,0.000138,0.349216333,0.491962561,2/26/2015,1/10/2015,Delta Airlines,Minneapolis MN,Las Vegas NV,44.88611111,-93.21777778,36.08,-115.1522222,2,26,1,10
78.03415241,0.790489189,-0.181670772,-0.932204043,-0.858025853,0.500138,-0.084117,0.161135494,3/13/2015,1/1/2015,United Airlines,Houston TX,Austin TX,29.98333333,-95.34,30.19444444,-97.67,3,13,1,1
230.0858023,2.572159985,-0.654570329,-0.292264733,1.358405896,-0.499862,0.249216333,-0.07946601,1/23/2015,10/18/2014,Delta Airlines,Las Vegas NV,Detroit MI,36.08,-115.1522222,42.21666667,-83.34444444,1,23,10,18
108.5399831,2.572159985,-0.394475573,-1.019468494,-0.142570803,0.000138,0.082549667,0.396724466,2/18/2015,1/1/2015,Delta Airlines,Atlanta GA,San Antonio TX,33.64083333,-84.42722222,29.53333333,-98.46944444,2,18,1,1
197.4331643,1.4575735,-0.465410506,-0.961292193,1.345941325,-0.499776,-0.022193867,0.499481358,4/15/2015,4/7/2015,Southwest Airlines,Cleveland OH,Phoenix AZ,41.41083333,-81.84944444,33.43611111,-112.0094444,4,15,4,7
131.1386052,1.4575735,-0.607280373,-0.321352884,-0.258198399,-0.499776,-0.322193867,0.156122962,4/6/2015,2/23/2015,Southwest Airlines,New Orleans LA,Columbus OH,29.99111111,-90.25138889,39.99111111,-82.87833333,4,6,2,23
274.8136094,0.790489189,-0.867375129,-0.670410689,2.567665717,-0.499862,0.482549667,0.196223213,1/30/2015,12/14/2014,United Airlines,Newark NJ,Los Angeles CA,40.69583333,-74.17166667,33.9425,-118.4080556,1,30,12,14
109.8730565,2.572159985,-0.843730151,-1.019468494,-0.459993606,0.500138,-0.250783667,0.075922461,3/8/2015,12/29/2014,Delta Airlines,Atlanta GA,Houston TX,33.64083333,-84.42722222,29.98333333,-95.34,3,8,12,29
155.1666719,1.4575735,-0.867375129,-0.117735831,0.487473065,0.000138,0.015883,-0.259917138,2/16/2015,12/16/2014,Southwest Airlines,Austin TX,Los Angeles CA,30.19444444,-97.67,33.9425,-118.4080556,2,16,12,16
57.15022807,-0.445361782,-0.772795218,-0.961292193,-0.859280764,-0.499776,-0.122193867,-0.21229809,4/12/2015,3/2/2015,US Air,Cleveland OH,Philadelphia PA,41.41083333,-81.84944444,39.86805556,-75.24861111,4,12,3,2
251.6576057,2.572159985,-0.867375129,-1.019468494,1.696854769,0.000138,0.082549667,-0.257410872,2/18/2015,12/27/2014,Delta Airlines,Atlanta GA,Los Angeles CA,33.64083333,-84.42722222,33.9425,-118.4080556,2,18,12,27
100.6360723,-0.445361782,-0.820085173,-0.844939592,-0.165077122,0.000138,-0.250783667,-0.0218219,2/8/2015,11/23/2014,US Air,Philadelphia PA,Orlando FL,39.86805556,-75.24861111,28.43166667,-81.32472222,2,8,11,23
80.19062567,1.4575735,-0.370830595,2.471109559,-0.858025853,-0.499862,0.115883,-0.187235434,1/19/2015,12/15/2014,Southwest Airlines,Birmingham AL,Memphis TN,33.56305556,-86.75555556,35.04972222,-89.97861111,1,19,12,15
86.13670471,0.790489189,-0.772795218,-0.75767514,-0.478552173,-0.499776,0.011139467,-0.114553729,4/16/2015,4/5/2015,United Airlines,Chicago IL,Philadelphia PA,41.97805556,-87.90611111,39.86805556,-75.24861111,4,16,4,5
109.9707983,-0.445361782,-0.772795218,-0.75767514,-0.478552173,-0.499776,-0.3555272,-0.192247965,4/5/2015,3/10/2015,US Air,Chicago IL,Philadelphia PA,41.97805556,-87.90611111,39.86805556,-75.24861111,4,5,3,10
78.00087049,2.572159985,-0.914665085,0.522203479,-0.757046645,0.000138,0.182549667,-0.202273028,2/21/2015,2/12/2015,Delta Airlines,Norfolk VA,Atlanta GA,36.89583333,-76.20138889,33.64083333,-84.42722222,2,21,2,12
133.9261218,2.572159985,-0.465410506,-0.815851441,0.255722741,-0.499862,0.115883,-0.472949719,1/19/2015,1/6/2015,Delta Airlines,Seattle WA,Phoenix AZ,47.44722222,-122.3055556,33.43611111,-112.0094444,1,19,1,6
122.3908961,0.790489189,-0.299895661,-0.001383229,-0.39893126,0.500138,-0.017450333,-0.056909619,3/15/2015,11/14/2014,United Airlines,New York NY,Chicago IL,40.77944444,-73.87583333,41.785,-87.75194444,3,15,11,14
235.5062263,2.572159985,-0.654570329,-0.146823981,1.714119501,0.000138,-0.184117,0.314017699,2/10/2015,11/21/2014,Delta Airlines,San Diego CA,Detroit MI,32.73277778,-117.1872222,42.21666667,-83.34444444,2,10,11,21
203.7620036,1.4575735,-0.583635395,-0.263176583,1.283738955,0.500138,0.449216333,0.361636747,3/29/2015,1/22/2015,Southwest Airlines,Chicago IL,Ontario CA,41.785,-87.75194444,34.05611111,-117.6011111,3,29,1,22
296.7749232,0.790489189,-0.228960728,0.202233824,2.472386461,-0.499862,0.115883,-0.036859494,1/19/2015,11/20/2014,United Airlines,Honolulu HI,San Francisco CA,21.31861111,-157.9225,37.61888889,-122.375,1,19,11,20
265.5374547,0.790489189,-0.630925351,-0.466793636,2.016122795,0.000138,-0.117450333,0.246348526,2/12/2015,11/1/2014,United Airlines,Phoenix AZ,Newark NJ,33.43611111,-112.0094444,40.69583333,-74.17166667,2,12,11,1
